"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_HHSIZE_10","C2021_HHSIZE_10_NAME","C2021_HHSIZE_10_CODE","C2021_HHSIZE_10_TYPE","C2021_HHSIZE_10_TYPECODE","C2021_HHSIZE_10_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"633350133","Bradford 049G","E01010761","2021 super output areas - lower layer",151,230,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",216,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350133d2d20100",2302,3140
"2021","2021","2021","date",0,0,"633350133","Bradford 049G","E01010761","2021 super output areas - lower layer",151,230,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",215,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350133d3d20100",2303,3140
"2021","2021","2021","date",0,0,"633350133","Bradford 049G","E01010761","2021 super output areas - lower layer",151,230,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",91,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350133d4d20100",2304,3140
"2021","2021","2021","date",0,0,"633350133","Bradford 049G","E01010761","2021 super output areas - lower layer",151,230,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",66,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350133d5d20100",2305,3140
"2021","2021","2021","date",0,0,"633350133","Bradford 049G","E01010761","2021 super output areas - lower layer",151,230,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",49,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350133d6d20100",2306,3140
"2021","2021","2021","date",0,0,"633350133","Bradford 049G","E01010761","2021 super output areas - lower layer",151,230,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350133d7d20100",2307,3140
"2021","2021","2021","date",0,0,"633350133","Bradford 049G","E01010761","2021 super output areas - lower layer",151,230,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",8,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350133d8d20100",2308,3140
"2021","2021","2021","date",0,0,"633350133","Bradford 049G","E01010761","2021 super output areas - lower layer",151,230,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350133d9d20100",2309,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"0","Total: All households","0","Household size",1000000,0,"20100","Value",737,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d0d20100",2310,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d1d20100",2311,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",143,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d2d20100",2312,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",196,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d3d20100",2313,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",171,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d4d20100",2314,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",126,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d5d20100",2315,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",74,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d6d20100",2316,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d7d20100",2317,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d8d20100",2318,3140
"2021","2021","2021","date",0,0,"633371659","Bradford 049H","E01033695","2021 super output areas - lower layer",151,231,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371659d9d20100",2319,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"0","Total: All households","0","Household size",1000000,0,"20100","Value",698,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d0d20100",2320,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d1d20100",2321,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",209,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d2d20100",2322,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",254,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d3d20100",2323,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",106,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d4d20100",2324,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",91,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d5d20100",2325,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d6d20100",2326,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d7d20100",2327,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d8d20100",2328,3140
"2021","2021","2021","date",0,0,"633371660","Bradford 049I","E01033696","2021 super output areas - lower layer",151,232,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371660d9d20100",2329,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"0","Total: All households","0","Household size",1000000,0,"20100","Value",792,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d0d20100",2330,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d1d20100",2331,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",134,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d2d20100",2332,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",152,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d3d20100",2333,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",116,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d4d20100",2334,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",132,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d5d20100",2335,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",135,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d6d20100",2336,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",65,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d7d20100",2337,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",37,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d8d20100",2338,3140
"2021","2021","2021","date",0,0,"633371661","Bradford 049J","E01033697","2021 super output areas - lower layer",151,233,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633371661d9d20100",2339,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"0","Total: All households","0","Household size",1000000,0,"20100","Value",672,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d0d20100",2340,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d1d20100",2341,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",265,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d2d20100",2342,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",116,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d3d20100",2343,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",100,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d4d20100",2344,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",83,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d5d20100",2345,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d6d20100",2346,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d7d20100",2347,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d8d20100",2348,3140
"2021","2021","2021","date",0,0,"633350037","Bradford 050A","E01010663","2021 super output areas - lower layer",151,234,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350037d9d20100",2349,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"0","Total: All households","0","Household size",1000000,0,"20100","Value",629,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d0d20100",2350,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d1d20100",2351,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",147,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d2d20100",2352,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",156,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d3d20100",2353,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",109,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d4d20100",2354,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",77,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d5d20100",2355,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",74,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d6d20100",2356,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d7d20100",2357,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d8d20100",2358,3140
"2021","2021","2021","date",0,0,"633350039","Bradford 050B","E01010665","2021 super output areas - lower layer",151,235,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350039d9d20100",2359,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"0","Total: All households","0","Household size",1000000,0,"20100","Value",688,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d0d20100",2360,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d1d20100",2361,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",287,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d2d20100",2362,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",145,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d3d20100",2363,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",86,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d4d20100",2364,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",62,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d5d20100",2365,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",64,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d6d20100",2366,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d7d20100",2367,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d8d20100",2368,3140
"2021","2021","2021","date",0,0,"633350040","Bradford 050C","E01010666","2021 super output areas - lower layer",151,236,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",8,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350040d9d20100",2369,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"0","Total: All households","0","Household size",1000000,0,"20100","Value",598,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d0d20100",2370,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d1d20100",2371,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",123,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d2d20100",2372,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",140,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d3d20100",2373,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",102,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d4d20100",2374,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",116,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d5d20100",2375,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",56,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d6d20100",2376,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",36,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d7d20100",2377,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d8d20100",2378,3140
"2021","2021","2021","date",0,0,"633350041","Bradford 050D","E01010667","2021 super output areas - lower layer",151,237,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350041d9d20100",2379,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"0","Total: All households","0","Household size",1000000,0,"20100","Value",549,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d0d20100",2380,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d1d20100",2381,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",128,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d2d20100",2382,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",94,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d3d20100",2383,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",74,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d4d20100",2384,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",88,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d5d20100",2385,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d6d20100",2386,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",37,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d7d20100",2387,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d8d20100",2388,3140
"2021","2021","2021","date",0,0,"633350108","Bradford 051A","E01010735","2021 super output areas - lower layer",151,238,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350108d9d20100",2389,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"0","Total: All households","0","Household size",1000000,0,"20100","Value",573,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d0d20100",2390,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d1d20100",2391,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",117,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d2d20100",2392,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",87,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d3d20100",2393,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",71,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d4d20100",2394,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",104,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d5d20100",2395,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",102,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d6d20100",2396,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",46,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d7d20100",2397,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d8d20100",2398,3140
"2021","2021","2021","date",0,0,"633350111","Bradford 051B","E01010738","2021 super output areas - lower layer",151,239,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350111d9d20100",2399,3140
"2021","2021","2021","date",0,0,"633350112","Bradford 051C","E01010739","2021 super output areas - lower layer",151,240,"0","Total: All households","0","Household size",1000000,0,"20100","Value",629,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350112d0d20100",2400,3140
"2021","2021","2021","date",0,0,"633350112","Bradford 051C","E01010739","2021 super output areas - lower layer",151,240,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350112d1d20100",2401,3140
"2021","2021","2021","date",0,0,"633350112","Bradford 051C","E01010739","2021 super output areas - lower layer",151,240,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",117,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350112d2d20100",2402,3140
"2021","2021","2021","date",0,0,"633350112","Bradford 051C","E01010739","2021 super output areas - lower layer",151,240,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",140,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350112d3d20100",2403,3140
"2021","2021","2021","date",0,0,"633350112","Bradford 051C","E01010739","2021 super output areas - lower layer",151,240,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",111,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350112d4d20100",2404,3140
"2021","2021","2021","date",0,0,"633350112","Bradford 051C","E01010739","2021 super output areas - lower layer",151,240,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",104,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350112d5d20100",2405,3140
