"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C_HHCHUK11","C_HHCHUK11_NAME","C_HHCHUK11_CODE","C_HHCHUK11_TYPE","C_HHCHUK11_TYPECODE","C_HHCHUK11_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",8,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d14d20100",716,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d15d20100",717,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d16d20100",718,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",8,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d17d20100",719,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d18d20100",720,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d19d20100",721,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"20","Other households","20","Household Composition",1000000,20,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d20d20100",722,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d21d20100",723,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d22d20100",724,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d23d20100",725,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d24d20100",726,8034
"2001","2001","2001","date",0,0,"1275079189","Bradford 005C","E01010773","2001 super output areas - lower layer",304,27,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079189d25d20100",727,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",689,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d0d20100",728,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"1","One person","1","Household Composition",1000000,1,"20100","Value",200,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d1d20100",729,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",115,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d2d20100",730,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d3d20100",731,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",467,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d4d20100",732,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",94,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d5d20100",733,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",276,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d6d20100",734,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",120,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d7d20100",735,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d8d20100",736,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d9d20100",737,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d10d20100",738,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",61,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d11d20100",739,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",44,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d12d20100",740,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d13d20100",741,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d14d20100",742,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d15d20100",743,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",36,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d16d20100",744,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d17d20100",745,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d18d20100",746,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",12,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d19d20100",747,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"20","Other households","20","Household Composition",1000000,20,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d20d20100",748,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d21d20100",749,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d22d20100",750,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d23d20100",751,8034
"2001","2001","2001","date",0,0,"1275079190","Bradford 005D","E01010774","2001 super output areas - lower layer",304,28,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079190d24d20100",752,8034
